Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange,msFlipDelay,msUntilRenderStart,msGPUActive,msSinceInput
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.67823940000000,0.07770000000000,6.72790000000000,1,Hardware: Independent Flip,7.55860000000000,7.55860000000000,5.93970000000000,0.00000000000000,1.61890000000000,5.92530000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.68652540000000,0.15520000000000,8.28600000000000,1,Hardware: Independent Flip,0.94320000000000,0.94320000000000,1.67060000000000,0.00000000000000,-0.72740000000000,0.55330000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.69141720000000,0.07860000000000,4.89180000000000,1,Hardware: Independent Flip,0.54450000000000,0.54450000000000,4.49310000000000,0.00000000000000,-3.94860000000000,1.13080000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.69464510000000,0.08910000000000,3.22790000000000,1,Hardware: Independent Flip,0.51260000000000,0.51260000000000,3.19600000000000,0.00000000000000,-2.68340000000000,0.68010000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.69685680000000,0.08030000000000,2.21170000000000,1,Hardware: Independent Flip,0.55860000000000,0.55860000000000,2.25770000000000,0.00000000000000,-1.69910000000000,0.72460000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.69893620000000,0.10220000000000,2.07940000000000,1,Hardware: Independent Flip,0.50370000000000,0.50370000000000,2.02450000000000,0.00000000000000,-1.52080000000000,0.88330000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.70110450000000,0.08250000000000,2.16830000000000,1,Hardware: Independent Flip,0.51140000000000,0.51140000000000,2.17600000000000,0.00000000000000,-1.66460000000000,0.69250000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.70309300000000,0.08890000000000,1.98850000000000,1,Hardware: Independent Flip,0.47200000000000,0.47200000000000,1.94910000000000,0.00000000000000,-1.47710000000000,0.71820000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.70490560000000,0.09570000000000,1.81260000000000,1,Hardware: Independent Flip,0.49180000000000,0.49180000000000,1.83240000000000,0.00000000000000,-1.34060000000000,0.67890000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.70715750000000,0.08030000000000,2.25190000000000,1,Hardware: Independent Flip,0.48440000000000,0.48440000000000,2.24450000000000,0.00000000000000,-1.76010000000000,0.67660000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.70928180000000,0.08040000000000,2.12430000000000,1,Hardware: Independent Flip,0.46530000000000,0.46530000000000,2.10520000000000,0.00000000000000,-1.63990000000000,0.66840000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.71158540000000,0.08120000000000,2.30360000000000,1,Hardware: Independent Flip,0.46650000000000,0.46650000000000,2.30480000000000,0.00000000000000,-1.83830000000000,0.66610000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.71403310000000,0.07830000000000,2.44770000000000,1,Hardware: Independent Flip,0.47920000000000,0.47920000000000,2.46040000000000,0.00000000000000,-1.98120000000000,0.64690000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.71625140000000,0.07990000000000,2.21830000000000,1,Hardware: Independent Flip,0.48770000000000,0.48770000000000,2.22680000000000,0.00000000000000,-1.73910000000000,0.66060000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.71889630000000,0.06860000000000,2.64490000000000,1,Hardware: Independent Flip,0.50910000000000,0.50910000000000,2.66630000000000,0.00000000000000,-2.15720000000000,0.72220000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.72098140000000,0.10520000000000,2.08510000000000,1,Hardware: Independent Flip,0.47920000000000,0.47920000000000,2.05520000000000,0.00000000000000,-1.57600000000000,0.66830000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.72388540000000,0.08400000000000,2.90400000000000,1,Hardware: Independent Flip,0.46690000000000,0.46690000000000,2.89170000000000,0.00000000000000,-2.42480000000000,0.64480000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.72670290000000,0.08700000000000,2.81750000000000,1,Hardware: Independent Flip,0.49130000000000,0.49130000000000,2.84190000000000,0.00000000000000,-2.35060000000000,0.72170000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.72900850000000,0.10570000000000,2.30560000000000,1,Hardware: Independent Flip,0.45140000000000,0.45140000000000,2.26570000000000,0.00000000000000,-1.81430000000000,0.62420000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.73167090000000,0.11350000000000,2.66240000000000,1,Hardware: Independent Flip,0.44770000000000,0.44770000000000,2.65870000000000,0.00000000000000,-2.21100000000000,0.67950000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.73429460000000,0.08540000000000,2.62370000000000,1,Hardware: Independent Flip,0.45870000000000,0.45870000000000,2.63470000000000,0.00000000000000,-2.17600000000000,0.68210000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.73619350000000,0.08020000000000,1.89890000000000,1,Hardware: Independent Flip,0.53560000000000,0.53560000000000,1.97580000000000,0.00000000000000,-1.44020000000000,0.70590000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.73879510000000,0.08030000000000,2.60160000000000,1,Hardware: Independent Flip,0.54430000000000,0.54430000000000,2.61030000000000,0.00000000000000,-2.06600000000000,0.71890000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.74133730000000,0.08090000000000,2.54220000000000,1,Hardware: Independent Flip,0.53470000000000,0.53470000000000,2.53260000000000,0.00000000000000,-1.99790000000000,0.70780000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.74374490000000,0.08160000000000,2.40760000000000,1,Hardware: Independent Flip,0.50920000000000,0.50920000000000,2.38210000000000,0.00000000000000,-1.87290000000000,0.72550000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.74604930000000,0.09410000000000,2.30440000000000,1,Hardware: Independent Flip,0.53680000000000,0.53680000000000,2.33200000000000,0.00000000000000,-1.79520000000000,0.71850000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.74861240000000,0.08420000000000,2.56310000000000,1,Hardware: Independent Flip,0.58850000000000,0.58850000000000,2.61480000000000,0.00000000000000,-2.02630000000000,0.77750000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.75074880000000,0.08040000000000,2.13640000000000,1,Hardware: Independent Flip,0.57050000000000,0.57050000000000,2.11840000000000,0.00000000000000,-1.54790000000000,0.72710000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.75343540000000,0.08460000000000,2.68660000000000,1,Hardware: Independent Flip,0.52610000000000,0.52610000000000,2.64220000000000,0.00000000000000,-2.11610000000000,0.72670000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.75625900000000,0.08250000000000,2.82360000000000,1,Hardware: Independent Flip,0.49640000000000,0.49640000000000,2.79390000000000,0.00000000000000,-2.29750000000000,0.70580000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.75953230000000,0.08030000000000,3.27330000000000,1,Hardware: Independent Flip,0.52320000000000,0.52320000000000,3.30010000000000,0.00000000000000,-2.77690000000000,0.76520000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.76300160000000,0.08090000000000,3.46930000000000,1,Hardware: Independent Flip,0.49840000000000,0.49840000000000,3.44450000000000,0.00000000000000,-2.94610000000000,0.64720000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.76414710000000,0.14570000000000,1.14550000000000,1,Hardware: Independent Flip,0.52120000000000,0.52120000000000,1.16830000000000,0.00000000000000,-0.64710000000000,0.69020000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.76674510000000,0.08460000000000,2.59800000000000,1,Hardware: Independent Flip,0.46450000000000,0.46450000000000,2.54130000000000,0.00000000000000,-2.07680000000000,0.67590000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.76943840000000,0.08910000000000,2.69330000000000,1,Hardware: Independent Flip,0.57810000000000,0.57810000000000,2.80690000000000,0.00000000000000,-2.22880000000000,0.78820000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.77214860000000,0.08930000000000,2.71020000000000,1,Hardware: Independent Flip,0.52530000000000,0.52530000000000,2.65740000000000,0.00000000000000,-2.13210000000000,0.72950000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.77496600000000,0.08430000000000,2.81740000000000,1,Hardware: Independent Flip,0.56660000000000,0.56660000000000,2.85870000000000,0.00000000000000,-2.29210000000000,0.75530000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.77724540000000,0.09160000000000,2.27940000000000,1,Hardware: Independent Flip,0.51470000000000,0.51470000000000,2.22750000000000,0.00000000000000,-1.71280000000000,0.74030000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.78022720000000,0.08220000000000,2.98180000000000,1,Hardware: Independent Flip,0.56640000000000,0.56640000000000,3.03350000000000,0.00000000000000,-2.46710000000000,0.76390000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.78211050000000,0.11050000000000,1.88330000000000,1,Hardware: Independent Flip,0.54860000000000,0.54860000000000,1.86550000000000,0.00000000000000,-1.31690000000000,0.74980000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.78461130000000,0.08120000000000,2.50080000000000,1,Hardware: Independent Flip,0.54800000000000,0.54800000000000,2.50020000000000,0.00000000000000,-1.95220000000000,0.73770000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.78700960000000,0.07930000000000,2.39830000000000,1,Hardware: Independent Flip,0.60140000000000,0.60140000000000,2.45170000000000,0.00000000000000,-1.85030000000000,0.79360000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.78924330000000,0.08900000000000,2.23370000000000,1,Hardware: Independent Flip,0.41130000000000,0.41130000000000,2.04360000000000,0.00000000000000,-1.63230000000000,0.74160000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.79257420000000,0.07710000000000,3.33090000000000,1,Hardware: Independent Flip,0.55280000000000,0.55280000000000,3.47240000000000,0.00000000000000,-2.91960000000000,0.79500000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.79464360000000,0.10130000000000,2.06940000000000,1,Hardware: Independent Flip,0.53260000000000,0.53260000000000,2.04920000000000,0.00000000000000,-1.51660000000000,0.72410000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.79723100000000,0.09330000000000,2.58740000000000,1,Hardware: Independent Flip,0.56250000000000,0.56250000000000,2.61730000000000,0.00000000000000,-2.05480000000000,0.76700000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.79977080000000,0.08520000000000,2.53980000000000,1,Hardware: Independent Flip,0.56440000000000,0.56440000000000,2.54170000000000,0.00000000000000,-1.97730000000000,0.78890000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.80169920000000,0.08860000000000,1.92840000000000,1,Hardware: Independent Flip,0.65510000000000,0.65510000000000,2.01910000000000,0.00000000000000,-1.36400000000000,0.81650000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.80423810000000,0.07970000000000,2.53890000000000,1,Hardware: Independent Flip,0.57940000000000,0.57940000000000,2.46320000000000,0.00000000000000,-1.88380000000000,0.82380000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.80624770000000,0.07710000000000,2.00960000000000,1,Hardware: Independent Flip,0.59010000000000,0.59010000000000,2.02030000000000,0.00000000000000,-1.43020000000000,0.77820000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.80869780000000,0.08680000000000,2.45010000000000,1,Hardware: Independent Flip,0.66570000000000,0.66570000000000,2.52570000000000,0.00000000000000,-1.86000000000000,0.86720000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.81140130000000,0.07900000000000,2.70350000000000,1,Hardware: Independent Flip,0.59550000000000,0.59550000000000,2.63330000000000,0.00000000000000,-2.03780000000000,0.80200000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.81367740000000,0.10620000000000,2.27610000000000,1,Hardware: Independent Flip,0.57960000000000,0.57960000000000,2.26020000000000,0.00000000000000,-1.68060000000000,0.79220000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.81635870000000,0.08960000000000,2.68130000000000,1,Hardware: Independent Flip,0.62530000000000,0.62530000000000,2.72700000000000,0.00000000000000,-2.10170000000000,0.85540000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.81908440000000,0.08220000000000,2.72570000000000,1,Hardware: Independent Flip,0.62400000000000,0.62400000000000,2.72440000000000,0.00000000000000,-2.10040000000000,0.84980000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.82177300000000,0.08050000000000,2.68860000000000,1,Hardware: Independent Flip,0.58180000000000,0.58180000000000,2.64640000000000,0.00000000000000,-2.06460000000000,0.81250000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.82386080000000,0.07920000000000,2.08780000000000,1,Hardware: Independent Flip,0.61590000000000,0.61590000000000,2.12190000000000,0.00000000000000,-1.50600000000000,0.86990000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.82645910000000,0.10150000000000,2.59830000000000,1,Hardware: Independent Flip,0.63980000000000,0.63980000000000,2.62220000000000,0.00000000000000,-1.98240000000000,0.86820000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.82880630000000,0.07960000000000,2.34720000000000,1,Hardware: Independent Flip,0.60300000000000,0.60300000000000,2.31040000000000,0.00000000000000,-1.70740000000000,0.78300000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.83289550000000,0.07980000000000,4.08920000000000,1,Hardware: Independent Flip,0.58380000000000,0.58380000000000,4.07000000000000,0.00000000000000,-3.48620000000000,0.86310000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.83563820000000,0.07950000000000,2.74270000000000,1,Hardware: Independent Flip,0.69880000000000,0.69880000000000,2.85770000000000,0.00000000000000,-2.15890000000000,0.89150000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.83787800000000,0.08820000000000,2.23980000000000,1,Hardware: Independent Flip,0.65820000000000,0.65820000000000,2.19920000000000,0.00000000000000,-1.54100000000000,0.92790000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.84036960000000,0.08340000000000,2.49160000000000,1,Hardware: Independent Flip,0.66960000000000,0.66960000000000,2.50300000000000,0.00000000000000,-1.83340000000000,0.88130000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.84221910000000,0.08310000000000,1.84950000000000,1,Hardware: Independent Flip,0.77220000000000,0.77220000000000,1.95210000000000,0.00000000000000,-1.17990000000000,0.94190000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.84524360000000,0.08000000000000,3.02450000000000,1,Hardware: Independent Flip,0.65470000000000,0.65470000000000,2.90700000000000,0.00000000000000,-2.25230000000000,0.85220000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.84715940000000,0.09430000000000,1.91580000000000,1,Hardware: Independent Flip,0.73770000000000,0.73770000000000,1.99880000000000,0.00000000000000,-1.26110000000000,0.94670000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.84952500000000,0.12310000000000,2.36560000000000,1,Hardware: Independent Flip,0.67210000000000,0.67210000000000,2.30000000000000,0.00000000000000,-1.62790000000000,0.88800000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.85208010000000,0.11250000000000,2.55510000000000,1,Hardware: Independent Flip,0.66470000000000,0.66470000000000,2.54770000000000,0.00000000000000,-1.88300000000000,0.87460000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.85478300000000,0.08190000000000,2.70290000000000,1,Hardware: Independent Flip,0.71800000000000,0.71800000000000,2.75620000000000,0.00000000000000,-2.03820000000000,0.92640000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.85656360000000,0.13090000000000,1.78060000000000,1,Hardware: Independent Flip,0.69570000000000,0.69570000000000,1.75830000000000,0.00000000000000,-1.06260000000000,0.87700000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.85943780000000,0.08060000000000,2.87420000000000,1,Hardware: Independent Flip,0.59930000000000,0.59930000000000,2.77780000000000,0.00000000000000,-2.17850000000000,0.86860000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.86132720000000,0.08260000000000,1.88940000000000,1,Hardware: Independent Flip,0.66260000000000,0.66260000000000,1.95270000000000,0.00000000000000,-1.29010000000000,0.87250000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.86413690000000,0.08640000000000,2.80970000000000,1,Hardware: Independent Flip,0.71420000000000,0.71420000000000,2.86130000000000,0.00000000000000,-2.14710000000000,0.93470000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.86735470000000,0.09050000000000,3.21780000000000,1,Hardware: Independent Flip,0.66310000000000,0.66310000000000,3.16670000000000,0.00000000000000,-2.50360000000000,0.85760000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.86983680000000,0.09070000000000,2.48210000000000,1,Hardware: Independent Flip,0.67890000000000,0.67890000000000,2.49790000000000,0.00000000000000,-1.81900000000000,0.91080000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.87234810000000,0.08680000000000,2.51130000000000,1,Hardware: Independent Flip,0.67510000000000,0.67510000000000,2.50750000000000,0.00000000000000,-1.83240000000000,0.86850000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.87497640000000,0.07720000000000,2.62830000000000,1,Hardware: Independent Flip,0.72100000000000,0.72100000000000,2.67420000000000,0.00000000000000,-1.95320000000000,0.90260000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.87711940000000,0.07680000000000,2.14300000000000,1,Hardware: Independent Flip,0.72860000000000,0.72860000000000,2.15060000000000,0.00000000000000,-1.42200000000000,0.89970000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.87996470000000,0.07960000000000,2.84530000000000,1,Hardware: Independent Flip,0.67910000000000,0.67910000000000,2.79580000000000,0.00000000000000,-2.11670000000000,0.84500000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.88203270000000,0.07870000000000,2.06800000000000,1,Hardware: Independent Flip,0.67600000000000,0.67600000000000,2.06490000000000,0.00000000000000,-1.38890000000000,0.86610000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.88479650000000,0.08490000000000,2.76380000000000,1,Hardware: Independent Flip,0.62080000000000,0.62080000000000,2.70860000000000,0.00000000000000,-2.08780000000000,0.89520000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.88755860000000,0.08070000000000,2.76210000000000,1,Hardware: Independent Flip,0.69790000000000,0.69790000000000,2.83920000000000,0.00000000000000,-2.14130000000000,0.87930000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.88938580000000,0.07940000000000,1.82720000000000,1,Hardware: Independent Flip,0.69690000000000,0.69690000000000,1.82620000000000,0.00000000000000,-1.12930000000000,0.88990000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.89241590000000,0.08030000000000,3.03010000000000,1,Hardware: Independent Flip,0.74120000000000,0.74120000000000,3.07440000000000,0.00000000000000,-2.33320000000000,0.98110000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.89485940000000,0.09130000000000,2.44350000000000,1,Hardware: Independent Flip,0.60900000000000,0.60900000000000,2.31130000000000,0.00000000000000,-1.70230000000000,0.86300000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.89778610000000,0.07940000000000,2.92670000000000,1,Hardware: Independent Flip,0.70790000000000,0.70790000000000,3.02560000000000,0.00000000000000,-2.31770000000000,0.91320000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.90038650000000,0.07930000000000,2.60040000000000,1,Hardware: Independent Flip,0.71470000000000,0.71470000000000,2.60720000000000,0.00000000000000,-1.89250000000000,0.91300000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.90262510000000,0.07920000000000,2.23860000000000,1,Hardware: Independent Flip,0.65600000000000,0.65600000000000,2.17990000000000,0.00000000000000,-1.52390000000000,0.86810000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.90531870000000,0.09120000000000,2.69360000000000,1,Hardware: Independent Flip,0.57160000000000,0.57160000000000,2.60920000000000,0.00000000000000,-2.03760000000000,0.88040000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.90788660000000,0.07870000000000,2.56790000000000,1,Hardware: Independent Flip,0.70480000000000,0.70480000000000,2.70110000000000,0.00000000000000,-1.99630000000000,0.86750000000000,0.00000000000000
benchmark.exe,4242,0x0000000000004242,DXGI,0,512,0,2.91038240000000,0.08030000000000,2.49580000000000,1,Hardware: Independent Flip,0.72790000000000,0.72790000000000,2.51890000000000,0.00000000000000,-1.79100000000000,0.91620000000000,0.00000000000000
